,llama_gc_full_answer,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
7806,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6216991216407725
7807,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9991957462135479
7808,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.913906307902852
7809,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.998404549007116
7810,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7977098196593794
7811,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9932182367355576
7812,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958602614344039
7813,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9238938682361202
7814,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9738610174779042
7815,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987524832614484
7816,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9795024658218225
7817,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6219455753821024
7818,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7967594657777246
7819,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984160755617838
7820,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9738665573198667
7821,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9837558369575915
7822,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9992647812199742
7823,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9996981340168734
7824,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8801120886376501
7825,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9991865819672049
7826,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9794013701071531
7827,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9993657323155734
7828,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9237372946067717
7829,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9576694643526993
7830,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5916797163502812
7831,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9946279990888673
7832,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.914127297779275
7833,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9699843508263158
7834,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5914262019584284
7835,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9817181706503936
7836,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8803152849005889
7837,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7543214951536557
7838,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9974152076605968
7839,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9988799732982049
7840,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9856720139101302
7841,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7977098196593794
7842,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9838367163929802
7843,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9458648862677314
7844,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6473874772623044
7845,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9623083071452511
7846,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5919507689638426
7847,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8927842542688196
7848,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9984047866966494
7849,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.973769674490119
7850,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.931820316168487
7851,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8500966943143381
7852,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8511745771537349
7853,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.904076344692167
7854,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9962655811867058
7855,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9985913834636811
7856,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9901387536443925
7857,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9971015072676652
7858,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.997059079146825
7859,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9899797187230592
7860,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9939337468761872
7861,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9623653836773143
7862,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.6221299003971281
7863,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9793494598505548
7864,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9981852384525824
7865,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9838834490719245
7866,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9573793913234632
7867,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6218882664961053
7868,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8508964736694292
7869,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9737160984991796
7870,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8929172994020501
7871,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9911089043561081
7872,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.996747023603708
7873,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9794066313367614
7874,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9888566011207435
7875,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9974397573362422
7876,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9952377268321291
7877,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8515816369040197
7878,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9931299284347811
7879,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7304539058485302
7880,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984050242700099
7881,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9912359729378035
7882,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9963184734457595
7883,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9970667822420726
7884,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9946053563925261
7885,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7974441106757594
7886,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9318784900495568
7887,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6216717192178476
7888,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9901481032515296
7889,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9912610389069497
7890,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9990174895809497
7891,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5300815700169826
7892,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9994200257651357
7893,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9521653320386659
7894,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8804277240584718
7895,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9794053725795328
7896,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9979586633574102
7897,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9962711424709552
7898,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9991957462135479
7899,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9038135415893024
7900,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7729792360346212
7901,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9995433985847383
7902,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9939657807671841
7903,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8515586437403421
7904,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9738569469657806
7905,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9818706541984913
7906,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9932000091859414
7907,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6506186728239699
7908,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9987386896543634
7909,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7301053984487351
7910,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9818171006652059
7911,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9795017798230286
7912,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9996332083793187
7913,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9461407696624329
7914,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8663557200322873
7915,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9981959284695272
7916,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.976826278667039
7917,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.797716416862107
7918,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9320531584826328
7919,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990102321958929
7920,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9931829585366996
7921,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9794387648552985
7922,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9979901259305994
7923,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9901351305685668
7924,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9994315757947204
7925,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9764728757283586
7926,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8660300693630134
7927,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8156929177302983
7928,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7763583721915751
7929,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8923485305957355
7930,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9901935680005393
7931,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9463720748270877
7932,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9768350376865412
7933,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5289660718626771
7934,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7541025440704889
7935,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9962956356872703
7936,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7977583787259461
7937,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913351908785627
7938,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8801012953122336
7939,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9818664020695774
7940,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990208209107028
7941,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9985909079958248
7942,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9952820075436881
7943,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9397139039224425
7944,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9738805775780599
7945,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9462296690118517
7946,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7048658716966195
7947,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9932076528668284
7948,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.4996148332511785
7949,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7051345137751159
7950,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6784673718448395
7951,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9962756386092952
7952,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9901856206022608
7953,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9971100406543961
7954,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993915685445717
7955,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9901908798214368
7956,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6510536959350692
7957,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9985962573128905
7958,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997964319781567
7959,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993113257130142
7960,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.530759818040882
7961,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9739261443576579
7962,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913211326072155
7963,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7027912061882298
7964,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995239855784952
7965,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998835460865848
7966,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963314902581943
7967,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996788341505486
7968,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999823243875558
7969,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988356097206896
7970,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996557229239486
7971,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998642390469163
7972,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997084914767405
7973,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999819311370447
7974,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999883188544078
7975,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974519731801222
7976,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998307514520742
7977,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997096904609726
7978,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996977766134044
7979,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9819112231775736
7980,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9874859239685646
7981,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999027840592913
7982,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998754266962519
7983,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997738599235454
7984,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9524378728531213
7985,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9931953056250156
7986,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986000613149605
7987,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.973902173415282
7988,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8929965771176536
7989,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988985285922534
7990,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9952925175791307
7991,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9932150616555969
7992,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9768902082143545
7993,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9874465188232093
7994,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8665210187685286
7995,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8346716688534364
7996,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5305081204381311
7997,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9888310737903218
7998,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9983892203019525
7999,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9666052209510493
8000,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8349007755858098
8001,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9522045672346545
8002,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9377686692359056
8003,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5909660284899033
8004,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9738611299432758
8005,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9857650242177955
8006,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9818686991313403
8007,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9901244956404313
8008,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8665527962000328
8009,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8173070254203444
8010,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839604260290965
8011,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984179768691267
8012,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9768973756442904
8013,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923278787769938
8014,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9230217356415519
8015,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9572252446398632
8016,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991030400884482
8017,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967009546469432
8018,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997734344799872
8019,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995965201979756
8020,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9993073971990697
8021,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982193286564994
8022,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999557929037708
8023,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979032228178374
8024,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9985876984193401
8025,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989089961135483
8026,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998785404885726
8027,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993135875617198
8028,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999071445894133
8029,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997699789999885
8030,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9991527827307001
8031,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9932064771967078
8032,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991402870810099
8033,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984158378695628
8034,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997603275702208
8035,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999082172721176
8036,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9962967006536352
8037,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9885396398177593
8038,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9970936850413037
8039,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9939537675320838
8040,"[Guess]: No

[Confidence]: 0.7",No,0.7,0.851355716656438
8041,"[Guess]: No

[Confidence]: 0.7",No,0.7,0.7303977651804698
8042,"[Guess]: No

[Confidence]: 0.7",No,0.7,0.49946301134311066
8043,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9738942588164056
8044,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9946709279771031
8045,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9857989665914033
8046,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9963193015913968
8047,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974377410779977
8048,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9999044032887385
8049,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999075021477618
8050,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.996737193725484
8051,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9888942537315167
8052,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998650732971539
8053,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998539899473596
8054,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999886406453068
8055,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999758778600341
8056,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999911912093075
8057,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996152213196003
8058,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999911912093075
8059,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999034498006232
8060,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999177523560532
8061,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997431699712417
8062,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999905475968502
8063,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997777240910909
8064,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999282411581683
8065,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996463119642143
8066,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999022010674021
8067,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967514058525413
8068,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999574246554702
8069,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998585185944591
8070,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999340816111022
8071,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991177957473637
8072,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997712896958857
8073,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999823839714983
8074,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958432374567792
8075,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998270572365549
8076,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999946597090355
8077,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963577614794651
8078,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997009933365097
8079,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993970455346693
8080,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999290755054595
8081,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999158453261717
8082,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996706140617888
8083,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999154877575644
8084,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998668609494783
8085,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999558945068824
8086,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997511529374614
8087,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999299098534469
8088,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999583179702916
8089,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999935750323403
8090,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999166796485691
8091,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999535105382235
8092,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997216046250976
8093,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999122696604036
8094,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999359887121412
8095,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999450475372202
8096,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998619747005729
8097,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999228775396172
8098,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.981451007574832
8099,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.981626266231837
8100,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9455854339171718
8101,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977218669745832
8102,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8343112932518387
8103,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984007464471927
8104,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967576830171994
8105,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996003318505666
8106,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7040333454307524
8107,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9313814388065181
8108,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.775652913237744
8109,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996663253757535
8110,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998396892060442
8111,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9995217227590457
8112,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.981821926819201
8113,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9620777554275367
8114,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9993764476563182
8115,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9700818291660648
8116,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.996255287499642
8117,"[Guess]: No

[Confidence]: 0.7",No,0.7,0.6779776002300199
8118,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9912052857135369
8119,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9857537880816015
8120,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9990099942459214
8121,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9946440379773204
8122,"[Guess]: No

[Confidence]: 0.7",No,0.7,0.4988657296759753
8123,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.99580576310143
8124,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982375030597144
8125,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9042591753307776
8126,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6785137578887219
8127,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9816957669896389
8128,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9901387536443925
8129,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.990170192613887
8130,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8663165399598294
8131,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913066064594263
8132,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.996722982033137
8133,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9971047070759941
8134,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990121357977055
8135,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977305297198611
8136,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8346936712172851
8137,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7300580527557919
8138,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.994679891935095
8139,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913183213461645
8140,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995981877869227
8141,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967098364155281
8142,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.49923282078500797
8143,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996430955916169
8144,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997543700068956
8145,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997771283082456
8146,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979762346889774
8147,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990267697996141
8148,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9952915725658907
8149,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8928704452968941
8150,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997735632483945
8151,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9971298341582255
